9.367072626181639494e-01,5.806924448972230479e-01,7.516767897426830380e-01,3.244881500832340060e-01,-1.320437445023519896e+00,7.672211552447160132e-01,-2.200479295869819940e-01,-1.357938152869319903e-01,-5.635160168645060308e-01,1.369245573565299967e+00,9.221767340175930361e-01,6.889725778972599635e-01,2.914955205753570144e+00,-1.214585721202589896e+00,5.000000000000000000e+00
9.345003289367810329e-01,5.442350171431239447e-01,2.366166016377689862e-01,3.030318526745590102e-01,-1.357238792545460093e+00,9.128117991193259728e-01,-2.667017397986349847e-01,-1.524293887701219929e-01,-3.443052376155890104e-01,1.311651157480159924e+00,9.262206087234839957e-01,7.529342637924110182e-01,2.828076813987519866e+00,-1.290612789138829930e+00,5.000000000000000000e+00
7.399417017622840209e-01,-2.093395838618030119e-03,3.501704578309299820e-01,3.136188415275240060e-01,-1.322630714186979972e+00,2.375394048324840079e-01,-2.915881961704270275e-01,-1.524293887701219929e-01,-4.912059740155669818e-01,4.022656403463509833e-01,8.320408951783849760e-01,-3.524011740682689853e-01,-4.298628772395680087e-01,-9.132725622494100026e-01,1.000000000000000000e+00
6.157210194037739948e-01,-6.479531532310779662e-02,7.784841904175140437e-01,3.589076271763150250e-01,-1.313492092672569944e+00,2.151899638868199904e-01,-3.171382913788000080e-01,-1.437650275809609912e-01,-6.289393889659270487e-01,1.131668607214090017e+00,6.886429697523740456e-01,-4.277538334000730025e-01,-4.298628772395680087e-01,-7.339194914439459705e-01,1.000000000000000000e+00
9.367072626181639494e-01,2.687788963343790138e-01,5.402812872783020470e-01,4.277465813624790059e-01,-1.212089948348630042e+00,4.105240777519210127e-01,-2.977202190204359944e-01,-1.461910487139259918e-01,-6.027700401253589524e-01,1.052476285097029951e+00,9.844524044883179448e-01,5.744365357129179728e-01,-4.298628772395680087e-01,-1.106973878719309967e+00,5.000000000000000000e+00
-1.800011801613100038e-01,6.252515232633439890e-01,8.041974114729639744e-01,8.260291020109959970e-01,-1.201374261864299964e+00,1.786355662366990060e+00,-2.616580846406180161e-01,-1.167817313061449980e-01,-4.513616646906419838e-01,1.867025884015450110e+00,-1.898888101024990005e-01,-6.527353448336009611e-01,-4.298628772395680087e-01,-5.904370347995739898e-01,5.000000000000000000e+00
5.601870672905580051e-01,-1.348739312175379901e-01,5.273056042625859918e-01,4.095245052543770026e-01,-1.241995818471560042e+00,5.274248006277110212e-01,-2.790636396957340004e-01,-1.340813297813099880e-01,-6.096972207008030109e-01,1.015209309983110098e+00,5.741656343282469654e-01,-5.540803505151560282e-01,-4.298628772395680087e-01,-7.550198527151770200e-01,1.000000000000000000e+00
2.052526776973929989e-01,7.027455725957280075e-01,7.326951519977710214e-01,5.085575275810180207e-01,-1.242528709956290056e+00,1.636808750995780048e+00,-2.327118898206979869e-01,-1.253061711344869988e-01,-1.880427508911330092e-01,1.217747218210909921e+00,2.655745562284260175e-01,-2.314281481408289945e-02,-4.298628772395680087e-01,-1.018545016852620000e+00,5.000000000000000000e+00
7.146968534120059502e-01,5.748262150148390065e-02,5.233815065763810503e-01,2.478770559083099956e-01,-1.265322713464329896e+00,6.398293418544319655e-01,-2.544993482873050272e-01,-1.373366305696480105e-01,-3.862397827832360075e-01,6.846151759080579824e-01,7.011985484763100240e-01,-1.737424495235090072e-01,-4.298628772395680087e-01,-1.043448178156600070e+00,5.000000000000000000e+00
-1.544472112189879953e-01,7.161285909837219466e-01,1.003222925398240095e+00,7.212179123666490055e-01,-1.191034564379420013e+00,1.846699152920280085e+00,-2.660381009620539916e-01,-1.195960200533009998e-01,-4.912059740155669818e-01,1.652670726405339963e+00,-1.512591648856959903e-01,-4.654301630659750111e-01,-4.298628772395680087e-01,-7.433591267494960020e-01,5.000000000000000000e+00
5.370479205767180186e-01,-2.869421016537130123e-02,6.827434737216889760e-01,3.589076271763150250e-01,-1.232462981911429889e+00,6.398293418544319655e-01,-2.811788981225710193e-01,-1.351006663917999895e-01,-6.289393889659270487e-01,9.116899346666800241e-01,5.589019896050300140e-01,-4.277538334000730025e-01,-4.298628772395680087e-01,-8.534882053142549552e-01,5.000000000000000000e+00
6.494380617582270476e-01,1.256419572918479957e-02,7.155688623031150053e-01,2.359809232724519867e-01,-1.278765330917789989e+00,6.398293418544319655e-01,-2.940215385712239837e-01,-1.450027934651270112e-01,-5.354774288210399913e-01,8.488388853674190271e-01,6.330396925463690483e-01,-5.300181567789490344e-01,-4.298628772395680087e-01,-8.748397613625249480e-01,5.000000000000000000e+00
1.033812344598989963e+00,-4.313465222846590147e-02,6.663307794309759613e-01,-5.904316609681949796e-02,-1.415687991550899971e+00,2.576539016835809881e-01,-2.893981880097090120e-01,-1.435174744041269879e-01,-6.195931929514379988e-01,5.094432191514070007e-01,1.011141977547199922e+00,8.356778349431009945e-02,-4.298628772395680087e-01,-1.097750006506460041e+00,5.000000000000000000e+00
6.157210194037739948e-01,4.767212620429420178e-01,9.763483382555510071e-01,7.207865140063460241e-02,-1.394521203433700007e+00,9.936954901607759627e-01,-2.811788981225710193e-01,-1.408769071845739906e-01,-5.199004354635590186e-01,9.116899346666800241e-01,6.453959763699259611e-01,1.290185938849220115e-01,-4.298628772395680087e-01,-1.032841276119720098e+00,5.000000000000000000e+00
6.586336187639869610e-01,-1.140240950836580031e-01,6.514101482576010183e-01,-3.222279433597659976e-02,-1.335590941061969961e+00,3.503024932401510028e-01,-2.877169696237040220e-01,-1.429773583819460014e-01,-5.992014925561900407e-01,5.917209564158949497e-01,7.240268734289220243e-01,2.778724346946820009e-02,-4.298628772395680087e-01,-9.132725622494100026e-01,5.000000000000000000e+00
8.703779528595589898e-02,5.806924448972230479e-01,9.814545098126620237e-01,1.179712875247440063e-01,-1.287099753738939922e+00,1.174874958093619970e+00,-2.783021466620729800e-01,-1.399527086577299906e-01,-4.850079703428010203e-01,1.052476285097029951e+00,5.031734742744119887e-02,5.902434588337979876e-02,-4.298628772395680087e-01,-7.841383512694759528e-01,5.000000000000000000e+00
6.586336187639869610e-01,-1.140240950836580031e-01,6.931879155430520356e-01,-3.222279433597659976e-02,-1.335590941061969961e+00,3.503024932401510028e-01,-2.582956478686069812e-01,-1.429773583819460014e-01,-5.992014925561900407e-01,5.917209564158949497e-01,7.240268734289220243e-01,2.778724346946820009e-02,-4.298628772395680087e-01,-8.643580883933740244e-01,5.000000000000000000e+00
8.703779528595589898e-02,4.247356706158009754e-01,1.036601162629460005e+00,1.179712875247440063e-01,-1.237093216812060081e+00,1.174874958093619970e+00,-2.394660019453460076e-01,-1.399527086577299906e-01,-4.850079703428010203e-01,1.052476285097029951e+00,5.031734742744119887e-02,5.902434588337979876e-02,-4.298628772395680087e-01,-7.841383512694759528e-01,5.000000000000000000e+00
1.015138290371909946e+00,6.766658444550219809e-01,1.098110890771269998e+00,-1.044314875382460067e-01,-1.358904011890349928e+00,7.868198957662979609e-01,-2.424533976927860102e-01,-1.444315169032039936e-01,-6.541022243895510124e-01,1.588547388658730020e+00,1.017985457818709971e+00,8.387504792152450372e-01,2.786308356407679820e+00,-1.368553434294049964e+00,5.000000000000000000e+00
7.986359741766799747e-01,5.904397432898119691e-01,9.297545227969169490e-01,2.728589344436109787e-01,-1.237093216812060081e+00,8.786889919612139721e-01,-2.564568152589140060e-01,-1.485304262349990134e-01,-5.880497814025390513e-01,1.230659009860429975e+00,7.859487048628810424e-01,7.891916148085590388e-01,2.705904075566500033e+00,-1.195753648768020039e+00,5.000000000000000000e+00
1.064157682717999931e+00,6.391762352527570190e-01,1.015921167823160109e+00,-1.143601828535580067e-01,-1.299601387970660049e+00,7.353732018971449458e-01,-2.443205200349370110e-01,-1.446314636998770053e-01,-6.616510750166380017e-01,1.527630217799440082e+00,9.610990280617960346e-01,1.003946693904200105e+00,2.705904075566500033e+00,-1.316816971561709959e+00,5.000000000000000000e+00
1.318022340640419898e+00,6.035153874749920044e-01,8.536756801152100005e-01,2.539701970144809806e-01,-1.395650529019220043e+00,5.932225808579869586e-01,-2.224159871916610021e-01,-1.372139252184239877e-01,-6.688316890277690163e-01,1.469684616250370057e+00,1.248744274290910061e+00,9.515674063198970023e-01,4.159064370769310237e+00,-1.464455170090589897e+00,5.000000000000000000e+00
1.296334804605280056e+00,5.371696241675240069e-01,3.594515652511369730e-01,2.188283599370290100e-01,-1.428978765484949953e+00,6.842683465254619790e-01,-2.719799835686519951e-01,-1.524293887701219929e-01,-5.452583316268999614e-01,1.361878845926510095e+00,1.240796443402699900e+00,8.541175689537520155e-01,3.945625894117740007e+00,-1.513896799365380019e+00,5.000000000000000000e+00
1.173584811086539892e+00,2.404231191923019983e-01,6.305212646148760092e-01,-3.222279433597659976e-02,-1.373474681158080024e+00,4.661132326858640207e-01,-2.877169696237040220e-01,-1.524293887701219929e-01,-6.705724439395589487e-01,1.311651157480159924e+00,1.148633717547500099e+00,6.785602104259560452e-01,3.371066762525360083e+00,-1.255673879241659963e+00,5.000000000000000000e+00
7.593849390010070088e-01,-8.229185236355770483e-01,-3.312755952827839967e-01,1.518694355312760091e+00,-1.487125901446429976e+00,-7.725581544291479918e-01,-3.171382913788000080e-01,-9.818295349885239331e-02,-8.536544496621120137e-01,-2.178478014322019971e-02,7.732566524571630184e-01,-5.833734559331460456e-01,-4.298628772395680087e-01,-4.921827438365800056e-01,1.000000000000000000e+00
8.517403158849430334e-01,-8.229185236355770483e-01,-3.210223560576930257e-01,1.536416054044899893e+00,-1.487125901446429976e+00,-8.687579219778750472e-01,-3.171382913788000080e-01,-9.086682242608250248e-02,-8.940762127453699692e-01,-9.789639407724569364e-02,8.320408951783849760e-01,-5.784591520636810369e-01,-4.298628772395680087e-01,-4.884889734996260002e-01,1.000000000000000000e+00
8.517403158849430334e-01,-8.229185236355770483e-01,-3.282784945862189940e-01,1.357072462875680063e+00,-1.487125901446429976e+00,-8.124373307948019596e-01,-3.171382913788000080e-01,-9.004598820816199500e-02,-9.089514215600089653e-01,-8.789315338877380646e-02,7.976253930761419975e-01,-5.422898755844149932e-01,-4.298628772395680087e-01,-4.935863765646230084e-01,1.000000000000000000e+00
-1.272433352445579979e+00,-8.229185236355770483e-01,4.244298134806360423e+00,-5.015793001507270477e-01,1.797586627826839867e-01,-1.271047858999819979e+00,3.301307872333160143e-01,5.551527976974410250e-02,-9.560562494730320271e-01,-8.481394457126399944e-01,-1.257471732457789981e+00,-1.143604097052209889e+00,-4.298628772395680087e-01,7.009050749997709495e-01,2.000000000000000000e+00
8.517403158849430334e-01,-8.229185236355770483e-01,-3.282784945862189940e-01,1.047297169037950004e+00,-1.487125901446429976e+00,-8.888724188289720551e-01,-3.171382913788000080e-01,-9.004598820816199500e-02,-9.560562494730320271e-01,1.021684196921929938e-01,8.443321459291860398e-01,-7.140939388609269800e-01,-4.298628772395680087e-01,-4.290192710746559834e-01,1.000000000000000000e+00
1.410733386498240094e+00,2.031128861106220040e-01,4.952932284014430198e-01,3.136188415275240060e-01,-1.487125901446429976e+00,5.392568575989450386e-01,-3.171382913788000080e-01,-1.360127044117110107e-01,-9.560562494730320271e-01,-3.479774112890440252e-01,1.446603432718440052e+00,-2.393721850705629872e-01,-4.298628772395680087e-01,-1.507969586499110060e+00,5.000000000000000000e+00
1.458647078265089991e+00,2.910584355174389848e-01,5.186165308145610497e-01,5.159086741665740161e-02,-1.487125901446429976e+00,5.033381132219859611e-01,-3.171382913788000080e-01,-1.412894958126290068e-01,-8.719404853426340196e-01,-1.693481132806169964e-01,1.411485573430429907e+00,-2.232251866423199949e-01,-4.298628772395680087e-01,-1.489764575552690040e+00,5.000000000000000000e+00
1.439277713508279932e+00,2.555059793742580077e-01,5.091879617539389891e-01,1.575170697167949940e-01,-1.487125901446429976e+00,5.178584566935220401e-01,-3.171382913788000080e-01,-1.391563248207690062e-01,-9.059447304166250436e-01,-2.415599571563639969e-01,1.425682154844730043e+00,-2.297526966452269892e-01,-4.298628772395680087e-01,-1.497124048062939972e+00,5.000000000000000000e+00
-1.272433352445579979e+00,-8.229185236355770483e-01,2.773720726358499977e+00,-5.015793001507270477e-01,1.013200944897240108e+00,-1.271047858999819979e+00,-1.229575677951649931e-01,-1.524293887701219929e-01,-9.560562494730320271e-01,-8.481394457126399944e-01,-1.257471732457789981e+00,-1.143604097052209889e+00,-4.298628772395680087e-01,1.346576129899440089e+00,2.000000000000000000e+00
-1.272433352445579979e+00,-8.229185236355770483e-01,-8.108117067331750416e-01,-5.015793001507270477e-01,1.263233629531610003e+00,-1.271047858999819979e+00,-3.171382913788000080e-01,-1.524293887701219929e-01,-9.560562494730320271e-01,-8.481394457126399944e-01,-1.257471732457789981e+00,-1.143604097052209889e+00,-4.298628772395680087e-01,1.346576129899440089e+00,2.000000000000000000e+00
4.977113711631889759e-01,-1.730986307963179871e-01,2.061409794141559892e+00,4.661342263811530273e+00,-2.369624782745949898e-01,-6.340887920484049589e-01,-3.171382913788000080e-01,-1.524293887701219929e-01,-9.560562494730320271e-01,7.357069966287479446e-01,2.994200293103410071e-01,-1.143604097052209889e+00,-4.298628772395680087e-01,-1.061837436248199984e-01,1.000000000000000000e+00
-1.272433352445579979e+00,-8.229185236355770483e-01,1.257187773896639937e+00,-5.015793001507270477e-01,1.013200944897240108e+00,-1.271047858999819979e+00,-1.229575677951649931e-01,-1.524293887701219929e-01,-9.560562494730320271e-01,-8.481394457126399944e-01,-1.257471732457789981e+00,-1.143604097052209889e+00,-4.298628772395680087e-01,1.346576129899440089e+00,2.000000000000000000e+00
1.298934772375579971e+00,3.057160270852419814e-01,5.497142673653849787e-01,-9.398022931160170124e-02,-1.487125901446429976e+00,1.042119278876380006e+00,-3.171382913788000080e-01,-1.360127044117110107e-01,-8.940762127453699692e-01,-3.479774112890440252e-01,1.323690925210430080e+00,-3.524011740682689853e-01,-4.298628772395680087e-01,-1.635404663124039981e+00,5.000000000000000000e+00
1.250022878696920081e+00,2.736525455306729748e-01,5.247712911735780139e-01,-2.595673518399960189e-01,-1.487125901446429976e+00,9.981188170146050309e-01,-3.171382913788000080e-01,-1.378082792634119924e-01,-8.824549558589339648e-01,-4.026826338041250009e-01,1.223824512860169911e+00,-3.382725504435559749e-01,-4.298628772395680087e-01,-1.619475278545930097e+00,5.000000000000000000e+00
2.369007221835309984e+00,-8.229185236355770483e-01,9.824614193648709914e+00,-5.015793001507270477e-01,-1.487125901446429976e+00,-1.271047858999819979e+00,5.150648096939199894e-01,-1.524293887701219929e-01,-9.560562494730320271e-01,-8.481394457126399944e-01,2.745964226374539852e+00,-1.143604097052209889e+00,-4.298628772395680087e-01,-2.066256588855969856e+00,9.000000000000000000e+00
3.362127378457380189e+00,-4.684713093596180045e-01,2.545213590458190178e-01,-5.015793001507270477e-01,-1.373474681158080024e+00,-1.271047858999819979e+00,-3.171382913788000080e-01,-1.524293887701219929e-01,-9.560562494730320271e-01,-8.481394457126399944e-01,3.413203552846599820e+00,4.182510236433609752e-01,-4.298628772395680087e-01,-2.380706777930480023e+00,1.400000000000000000e+01
1.559798205328450038e+00,-1.730986307963179871e-01,5.104101836692049865e-01,2.079881481830399892e+00,-4.453230488032349776e-01,-1.271047858999819979e+00,-3.171382913788000080e-01,-1.524293887701219929e-01,-9.560562494730320271e-01,-8.481394457126399944e-01,1.467088850636439901e+00,-4.277538334000730025e-01,-4.298628772395680087e-01,-9.132725622494100026e-01,1.000000000000000000e+00
-1.272433352445579979e+00,-8.229185236355770483e-01,1.808654302064589992e+00,-5.015793001507270477e-01,1.013200944897240108e+00,-1.271047858999819979e+00,7.122315578846960538e-02,-1.524293887701219929e-01,-4.850079703428010203e-01,1.052476285097029951e+00,-1.257471732457789981e+00,-1.143604097052209889e+00,-4.298628772395680087e-01,1.023740602449610071e+00,2.000000000000000000e+00
-1.004754664701179995e-01,1.059318407347110025e+00,7.342453764959949725e-01,3.237088039270219930e+00,-1.012925982312290030e+00,2.287137273625340139e+00,2.361216516671329924e+00,3.579638878751539854e-02,-3.469420954253190081e-01,1.609553309644689900e+00,-1.300673532463829940e-01,-4.030693415499990162e-01,-4.298628772395680087e-01,-9.689338600855890160e-01,3.000000000000000000e+00
7.101287379962419877e-01,4.350800015010199834e-02,4.453064963160440204e-01,1.907784096364989912e+00,-1.125967579196790025e+00,6.822932796511940179e-01,1.408912584920180011e+00,-4.845705450018879951e-02,-5.635160168645060308e-01,7.357069966287479446e-01,7.145911657818420082e-01,-2.845837806696460137e-01,-4.298628772395680087e-01,-1.020884404732689932e+00,1.000000000000000000e+00
9.310686290975719870e-02,-2.659300440590690040e-01,-7.224046365109940138e-02,6.136462710657889730e+00,-9.513415772299309570e-01,3.668468845895390129e-01,5.230882382439330236e+00,1.260679351671989967e-01,3.056802124829450240e-01,2.545817216447479936e+00,7.700692048632319653e-02,8.356778349431009945e-02,-4.298628772395680087e-01,-2.214821462854759948e-01,8.000000000000000000e+00
3.899634314652650202e-01,2.058891435912439949e+00,1.287158780862289964e+00,2.192118907133929984e+00,-1.215351244235159944e+00,3.713849186706930094e+00,3.059917770945280058e+00,8.489876554168170053e-02,-1.880427508911330092e-01,1.217747218210909921e+00,3.671109754741729847e-01,3.503442792652919913e-01,-4.298628772395680087e-01,-1.825633835477209921e+00,3.000000000000000000e+00
1.124070273363209971e+00,5.766935532489819716e-01,7.269314968120700327e-01,1.087011950299199947e+00,-1.262737594723279955e+00,1.276788408805850095e+00,1.674458873581559981e+00,-1.246663109905819973e-02,-5.031252118478100055e-01,3.702039714730430142e-01,1.017985457818709971e+00,1.779656204594269875e-01,-4.298628772395680087e-01,-1.534110115037560007e+00,5.000000000000000000e+00
8.517403158849430334e-01,5.695526753056929792e-01,6.663307794309759613e-01,2.817441705253580064e+00,-1.129936351968759967e+00,1.185794256384220091e+00,5.230882382439330236e+00,1.817673999546630115e-01,3.056802124829450240e-01,1.867025884015450110e+00,1.077865910194409915e+00,1.003946693904200105e+00,-4.298628772395680087e-01,-1.374466172892029991e+00,8.000000000000000000e+00
-1.544472112189879953e-01,2.049969423653779987e+00,1.293468466539269945e+00,2.759213266562280165e+00,-1.158135526927529968e+00,4.159866290796480293e+00,3.770876941960879858e+00,1.348625875020610099e-01,2.835444850802080197e-01,1.652670726405339963e+00,-2.834665737768550173e-02,2.127437709202590066e-01,-4.298628772395680087e-01,-1.677883021999019952e+00,3.000000000000000000e+00
9.124309921229579734e-01,4.024561314327410044e-01,6.466355462821210542e-01,1.268565236064900015e+00,-1.237093216812060081e+00,1.240390747837200047e+00,1.902069978148450025e+00,3.529112634777629813e-03,-2.831301364298450252e-01,5.094432191514070007e-01,1.011141977547199922e+00,-3.914940456034189664e-02,-4.298628772395680087e-01,-1.420585533956300051e+00,5.000000000000000000e+00
6.157210194037739948e-01,4.350800015010199834e-02,5.678546136866999827e-01,4.661342263811530273e+00,-9.314977133700600431e-01,1.701427786773459960e+00,8.313116090116080770e+00,3.674322825795430236e-01,1.660878634583810021e+00,3.375451067197730026e+00,5.589019896050300140e-01,1.242563448454909958e+00,-4.298628772395680087e-01,-9.132725622494100026e-01,8.000000000000000000e+00
-1.272433352445579979e+00,-8.229185236355770483e-01,-4.661451266282060080e-01,7.242803045792649996e+00,-2.369624782745949898e-01,6.398293418544319655e-01,1.060552741020070044e+01,1.797051878791120050e+00,2.215644483525459896e-01,8.654939208335690637e+00,-1.257471732457789981e+00,-1.143604097052209889e+00,-4.298628772395680087e-01,7.009050749997709495e-01,7.000000000000000000e+00
-2.103465182803170019e-01,-8.229185236355770483e-01,7.976323337566789684e-01,2.079881481830399892e+00,-1.487125901446429976e+00,2.870274903013740088e-03,-3.171382913788000080e-01,-1.524293887701219929e-01,-5.635160168645060308e-01,2.319553438970140213e+00,-8.980291113169039385e-02,-1.143604097052209889e+00,-4.298628772395680087e-01,1.628458625833769935e-01,1.000000000000000000e+00
3.459846805681530135e-01,-6.372556971100750145e-01,-6.138593752446219742e-01,9.735411466956309656e-01,1.163888043850049969e-03,-5.430946396267739562e-01,-3.171382913788000080e-01,1.110091813079060019e+00,-5.074388407775739518e-01,-3.956118907579579957e-01,2.994200293103410071e-01,-5.300181567789490344e-01,-4.298628772395680087e-01,-1.446165445117049975e-01,4.000000000000000000e+00
7.101287379962419877e-01,-8.229185236355770483e-01,-6.499673026841900070e-01,4.661342263811530273e+00,-7.370278475433299503e-01,7.672211552447160132e-01,4.861014337518129835e+00,3.154461154445760140e-01,-1.709757842559800067e-01,3.903399881311529818e+00,9.221767340175930361e-01,-8.572639915913550235e-01,-4.298628772395680087e-01,-9.132725622494100026e-01,8.000000000000000000e+00
9.528914429483009707e-01,1.256419572918479957e-02,4.365530593609969756e-01,1.711101370118810028e+00,-1.040638964599349903e+00,9.128117991193259728e-01,1.532201933227250068e+00,3.323549385475840084e-02,-5.354774288210399913e-01,1.414498329060769999e+00,9.666593557823960348e-01,-5.300181567789490344e-01,-4.298628772395680087e-01,-1.182302168457610048e+00,1.000000000000000000e+00
1.436824264414360008e-01,9.099345239357810033e-01,6.955089026144659625e-01,2.940368409157439800e+00,-8.851953643636959468e-01,2.692253002031229858e+00,2.559613169119490106e+00,1.941450587963209906e-01,-5.199004354635590186e-01,2.671519315045999932e+00,1.264320557805490020e-01,-8.254484243179259773e-01,-4.298628772395680087e-01,-1.271978703860340065e+00,3.000000000000000000e+00
1.276575049551049945e+00,7.366492191786460086e-01,1.532921037980609968e+00,-5.015793001507270477e-01,-1.112076874494879908e+00,-8.888724188289720551e-01,-3.171382913788000080e-01,-1.524293887701219929e-01,-7.205321099079170510e-01,1.021684196921929938e-01,1.077865910194409915e+00,-2.845837806696460137e-01,-4.298628772395680087e-01,-7.518547985244919962e-01,1.000000000000000000e+00
2.752316755970150020e+00,-2.093395838618030119e-03,1.003222925398240095e+00,-5.015793001507270477e-01,-1.355529751638870017e+00,-8.687579219778750472e-01,-3.171382913788000080e-01,-1.524293887701219929e-01,-5.841760291070600131e-01,-8.481394457126399944e-01,2.921553522814559933e+00,4.388017489156709749e-01,-4.298628772395680087e-01,-2.187623328498760067e+00,1.400000000000000000e+01
1.762100459455169910e+00,-8.229185236355770483e-01,7.461186215786070441e+00,-5.015793001507270477e-01,-4.155572530134289955e-01,-1.271047858999819979e+00,-3.171382913788000080e-01,-1.524293887701219929e-01,-9.560562494730320271e-01,-8.481394457126399944e-01,2.078724899902490098e+00,-1.143604097052209889e+00,-4.298628772395680087e-01,-1.143869367570720108e+00,9.000000000000000000e+00
8.517403158849430334e-01,-8.229185236355770483e-01,4.565986942904340040e+00,-5.015793001507270477e-01,-9.870605321776969587e-01,-5.066969786581210222e-01,-3.171382913788000080e-01,-1.524293887701219929e-01,-4.850079703428010203e-01,-8.481394457126399944e-01,6.107983816639670493e-01,-2.845837806696460137e-01,-4.298628772395680087e-01,-2.676015073497369778e-01,9.000000000000000000e+00
2.476108415196519807e+00,9.447426625514189491e-02,1.338285792744859926e+00,-5.015793001507270477e-01,-1.192969801876589964e+00,-1.046238776546380089e+00,-3.171382913788000080e-01,-1.524293887701219929e-01,-6.789690264552490362e-01,-8.481394457126399944e-01,2.314221132774980205e+00,1.196610740986189941e-01,-4.298628772395680087e-01,-1.672885568013730007e+00,1.400000000000000000e+01
-9.233687003973259366e-02,-8.229185236355770483e-01,2.329483800889870171e+00,1.219394554503359984e+00,-2.369624782745949898e-01,-8.464084810322110020e-01,-3.171382913788000080e-01,-8.311449925683310480e-02,-9.560562494730320271e-01,-8.481394457126399944e-01,3.993806901565360307e-02,-1.143604097052209889e+00,-4.298628772395680087e-01,1.628458625833769935e-01,1.000000000000000000e+00
4.269055822188390081e-01,5.935208361892719608e+00,1.073365597840649999e+00,5.310050126417239502e-01,-1.362109559129250025e+00,1.022004782025280001e+00,-1.553210217257710024e-01,-1.524293887701219929e-01,2.215644483525459896e-01,2.319553438970140213e+00,4.551092054871540005e-01,2.880964302520629960e-01,-4.298628772395680087e-01,-9.132725622494100026e-01,1.300000000000000000e+01
