"total_fat"	"cholesterol"	"sodium"	"dietary_fiber"	"sugars"	"protein"	"vitamin_a_dv"	"vitamin_c_dv"	"calcium_dv"	"iron_dv"	"calories_from_fat"	"saturated_fat"	"trans_fat"	"carbohydrates"
0.434210526315789	0.121457489878543	0.10916179337232	0.105263157894737	0.0474296205630348	0.277777777777777	0.0023391812865497	0	0.094736842105263	0.131578947368421	0.447368421052632	0.12280701754386	0	0.307692307692307
0.407407407407407	0.112179487179487	0.149434156378601	0.111111111111111	0.0500645994832023	0.273662551440329	0	0.00052083333333333	0.0666666666666666	0.208333333333333	0.416666666666667	0.111111111111111	0	0.341880341880341
0.476666666666667	0.161538461538462	0.127037037037037	0.12	0.0793023255813941	0.309629629629629	0.00177777777777782	0.000375000000000003	0.0719999999999998	0.2	0.48	0.266666666666667	0	0.270769230769231
0.235714285714286	0.214285714285714	0.151851851851852	0.171428571428572	0.0823920265780718	0.562962962962964	0.00507936507936512	0.00214285714285715	0.102857142857143	0.285714285714285	0.228571428571429	0.0761904761904763	0	0.369230769230769
0.395424836601307	0.101809954751131	0.125816993464052	0.11764705882353	0.0706794345645234	0.33115468409586	0.00348583877995645	0.00110294117647061	0.0705882352941176	0.196078431372549	0.392156862745098	0.0915032679738562	0	0.337858220211161
0.318840579710145	0.225752508361204	0.145128824476651	0.130434782608696	0.0705257836198173	0.535426731078904	0.00772946859903378	0.00163043478260872	0.156521739130435	0.217391304347826	0.32608695652174	0.173913043478261	0	0.2876254180602
0.428763440860215	0.130272952853598	0.125448028673835	0.0967741935483872	0.063953488372093	0.351851851851852	0.00573476702508957	0.000907258064516122	0.116129032258064	0.161290322580645	0.419354838709678	0.150537634408602	0	0.28287841191067
0.241228070175439	0.227732793522267	0.17056530214425	0.157894736842105	0.0853733170134627	0.574074074074074	0.0046783625730994	0.00197368421052633	0.094736842105263	0.263157894736842	0.236842105263158	0.105263157894737	0	0.340080971659919
0.390432098765432	0.117521367521368	0.140432098765432	0.111111111111111	0.0734280792420316	0.351851851851852	0.00329218106995886	0.00104166666666666	0.0666666666666666	0.185185185185185	0.388888888888889	0.111111111111111	0	0.319088319088319
0.41468253968254	0.123626373626374	0.143518518518519	0.0952380952380953	0.0600775193798451	0.351851851851852	0.00211640211640215	0.000446428571428559	0.0857142857142856	0.178571428571429	0.404761904761905	0.0952380952380954	0	0.315018315018315
0.497619047619048	0.115384615384615	0.138888888888889	0.0571428571428572	0.0205980066445172	0.281481481481481	0.00253968253968256	0.000535714285714332	0.0685714285714285	0.142857142857143	0.485714285714286	0.19047619047619	0	0.272527472527472
0.407407407407407	0.192307692307692	0.16803840877915	0.0740740740740741	0.0267011197243759	0.417009602194787	0.00329218106995886	0.00069444444444444	0.0888888888888887	0.185185185185185	0.407407407407408	0.197530864197531	0	0.284900284900285
0.416666666666667	0.104895104895105	0.137485970819304	0.0606060606060606	0.0436927413671585	0.298540965207632	0.00269360269360267	0.000568181818181836	0.0727272727272727	0.151515151515151	0.424242424242424	0.181818181818182	0	0.307692307692307
0.293333333333334	0.207692307692308	0.168518518518519	0.0800000000000001	0.05767441860465	0.450370370370369	0.00355555555555555	0.000750000000000005	0.0959999999999998	0.2	0.28	0.186666666666667	0	0.332307692307692
0.416666666666667	0.104895104895105	0.141414141414142	0.0606060606060606	0.0436927413671585	0.298540965207632	0.00538720538720543	0.000568181818181836	0.0727272727272727	0.151515151515151	0.424242424242424	0.181818181818182	0	0.317016317016317
0.293333333333334	0.184615384615385	0.173703703703704	0.0800000000000001	0.0720930232558146	0.450370370370369	0.00711111111111109	0.000750000000000005	0.0959999999999998	0.2	0.28	0.186666666666667	0	0.332307692307692
0.493589743589744	0.22189349112426	0.17948717948718	0.0512820512820513	0.036970781156826	0.378917378917379	0.00683760683760687	0.000480769230769237	0.0615384615384613	0.256410256410257	0.487179487179488	0.307692307692308	0.700854700854701	0.220907297830375
0.446875	0.209134615384615	0.163657407407408	0.1	0.0720930232558146	0.395833333333333	0.00555555555555555	0.00023437500000003	0.0749999999999999	0.21875	0.4375	0.3	0.683333333333334	0.253846153846153
0.504166666666668	0.216346153846154	0.171759259259259	0.05	0.0540697674418588	0.369444444444444	0.00666666666666664	0.000468750000000002	0.0599999999999998	0.25	0.475	0.333333333333333	0.683333333333334	0.23076923076923
0.558943089430893	0.211069418386492	0.15650406504065	0.0975609756097562	0.0263754963131033	0.34327009936766	0.00867208672086718	0.000914634146341496	0.0585365853658536	0.243902439024391	0.536585365853659	0.32520325203252	1	0.202626641651032
0.554263565891472	0.201252236135957	0.110034453057709	0.0930232558139535	0.016765819361817	0.360034453057709	0.00413436692506462	0	0.0837209302325581	0.232558139534884	0.534883720930233	0.310077519379845	0.953488372093024	0.193202146690519
0.527777777777778	0.157342657342657	0.135521885521886	0.0606060606060606	0.0327695560253703	0.31986531986532	0.00269360269360267	0	0.058181818181818	0.227272727272727	0.515151515151515	0.282828282828283	0.828282828282828	0.242424242424242
0.438405797101449	0	0.0450885668276973	0.260869565217391	0	0.091787439613526	0	0.00326086956521741	0.0208695652173913	0.0869565217391304	0.434782608695652	0.0869565217391305	0	0.387959866220736
0.458333333333333	0	0.0460526315789474	0.263157894736842	0	0.0740740740740735	0	0.00370065789473687	0.0126315789473684	0.0789473684210526	0.447368421052632	0.087719298245614	0	0.388663967611336
0.458333333333333	0	0.0453703703703704	0.24	0	0.0844444444444439	0	0.00375000000000002	0.00959999999999997	0.08	0.44	0.0933333333333334	0	0.387692307692307
0	0	0.475308641975308	0	0.480620155038759	0	0.059259259259259	0.0125	0	0	0	0	0	0.615384615384615
0.458333333333333	0	0.0453703703703704	0.2	0	0.0703703703703698	0	0.00375000000000002	0	0.1	0.45	0.0666666666666668	0	0.4
0.578947368421053	0.151821862348178	0.12280701754386	0.105263157894737	0	0.333333333333333	0	0.000986842105263192	0	0.0526315789473684	0.578947368421054	0.140350877192983	0	0.194331983805667
0.589285714285714	0.164835164835165	0.125	0.0714285714285715	0	0.326719576719576	0	0.000669642857142869	0.017142857142857	0.0714285714285714	0.571428571428571	0.142857142857143	0	0.197802197802197
0.585106382978724	0.159574468085106	0.124113475177305	0.0851063829787235	0	0.329393223010244	0	0.000797872340425525	0.0102127659574467	0.0638297872340425	0.574468085106383	0.141843971631206	0	0.196399345335516
0	0	0.337037037037037	0	0.720930232558138	0	0.0177777777777777	0	0	0	0	0	0	0.738461538461538
0	0	0	0	0.793023255813952	0	0	0	0	0	0	0	0	0.738461538461538
0.381944444444444	0.0961538461538461	0.270061728395062	0.666666666666667	0.360465116279069	0.117283950617283	0	0	0	0.166666666666667	0.333333333333334	0	0	0.461538461538461
0	0	0.194444444444445	0	0.720930232558138	0	0.0177777777777777	0	0	0	0	0	0	0.738461538461538
0.554824561403509	0.167004048582996	0.127923976608187	0.0526315789473685	0	0.425925925925926	0	0.000986842105263192	0.0126315789473684	0.0526315789473684	0.552631578947369	0.12280701754386	0	0.17004048582996
0.544270833333334	0.162259615384615	0.125578703703704	0.0312500000000001	0	0.417824074074074	0	0.000878906250000043	0.0149999999999999	0.0468749999999999	0.531250000000001	0.125	0	0.173076923076922
0.785714285714284	0	1	0	0	0	0.0761904761904758	0	0	0	0.857142857142856	0	0	0.0879120879120873
1	0.0524475524475524	0.10016835016835	0	0.0327695560253703	0	0	0	0	0	1	0.242424242424242	0	0.0279720279720285
0.611111111111111	0.0961538461538461	0.124228395061728	0.333333333333333	0.300387596899224	0	0	0	0	0	0.583333333333334	0.111111111111111	0	0.307692307692307
0	0	0.246296296296297	0	0.720930232558138	0	0.0355555555555554	0	0.0959999999999998	0.2	0	0	0	0.676923076923077
0.252873563218391	0.278514588859417	0.145274584929757	0.482758620689656	0.136728147554128	0.655172413793103	0.245210727969347	0.0113146551724138	0.124137931034483	0.258620689655173	0.241379310344828	0.114942528735632	0	0.297082228116711
0.427777777777778	0.128205128205128	0.118106995884774	0.311111111111111	0.104134366925064	0.359670781893004	0.158024691358024	0.00625000000000003	0.0799999999999999	0.166666666666667	0.422222222222222	0.133333333333333	0	0.287179487179487
0.294642857142857	0.0824175824175824	0.0694444444444445	0.857142857142858	0.154485049833886	0.301587301587301	0.507936507936505	0.0167410714285715	0.257142857142857	0.357142857142857	0.285714285714286	0.19047619047619	0	0.439560439560439
0.358695652173913	0.426421404682274	0.197262479871176	0.347826086956522	0.078361981799798	0.917874396135266	0.309178743961351	0.0142663043478261	0.156521739130435	0.217391304347826	0.347826086956522	0.231884057971014	0	0.133779264214046
0.517094017094016	0.207100591715976	0.144586894586895	0.205128205128206	0.0646988670244483	0.469135802469136	0.182336182336182	0.00841346153846157	0.0923076923076921	0.128205128205128	0.487179487179488	0.205128205128205	0	0.189349112426035
0.458333333333333	0.206043956043956	0.138888888888889	0.428571428571429	0.102990033222592	0.452380952380952	0.507936507936505	0.0200892857142858	0.257142857142857	0.285714285714285	0.500000000000001	0.333333333333333	0	0.21978021978022
0.241228070175439	0.425101214574899	0.19785575048733	0.421052631578948	0.0948592411260697	1	0.374269005847952	0.0172697368421053	0.252631578947368	0.263157894736842	0.263157894736842	0.210526315789474	0	0.161943319838057
0.471428571428571	0.181318681318681	0.137037037037037	0.228571428571428	0.0720930232558146	0.462433862433863	0.203174603174602	0.00937500000000004	0.137142857142857	0.142857142857143	0.485714285714286	0.171428571428571	0	0.21098901098901
0.407407407407407	0.128205128205128	0.12962962962963	0.666666666666667	0.160206718346253	0.547325102880658	0.79012345679012	0.0312500000000001	0.533333333333333	0.444444444444445	0.388888888888889	0.37037037037037	0	0.307692307692307
0	0	0.0324074074074075	1	0.360465116279069	0.351851851851852	1	0.1171875	0.24	1	0	0	0	0.615384615384615
0.229166666666667	0	0.151234567901235	0.333333333333333	0	0.234567901234568	0	0	0.0799999999999999	0.333333333333334	0.25	0	0	0.512820512820512
0.349206349206349	0.0274725274725274	0.0185185185185185	0.190476190476191	0.429125138427463	0.134038800705467	0	0.0758928571428571	0.0914285714285713	0.0476190476190476	0.333333333333334	0.0952380952380954	0	0.454212454212454
0.427777777777778	0	0.0151234567901234	0.666666666666667	0.216279069767441	0.375308641975308	0.474074074074072	0.0281250000000001	0.16	0.5	0.466666666666667	0.0444444444444445	0	0.307692307692307
0.48015873015873	0.123626373626374	0.117283950617284	0.285714285714286	0.128737541528238	0.402116402116402	0.169312169312169	0.0111607142857143	0.0857142857142856	0.238095238095238	0.476190476190476	0.0952380952380954	0	0.256410256410256
0.305555555555556	0.256410256410256	0.141632373113855	0.444444444444444	0.17355727820844	0.729766803840879	0.263374485596707	0.0208333333333334	0.0888888888888887	0.37037037037037	0.296296296296297	0.0493827160493829	0	0.239316239316239
0.55	0.230769230769231	0.22037037037037	0	0.108139534883721	0.0703703703703698	0	0	0.0479999999999998	0.1	0.500000000000001	0.133333333333333	0	0.338461538461538
0.868421052631579	0.121457489878543	0.17056530214425	0	0.0379436964504278	0.0740740740740735	0	0	0.0757894736842104	0	0.894736842105263	0.245614035087719	0	0.0647773279352231
0.654761904761905	0	0.777777777777778	0	0.308970099667773	0	0	0	0	0	0.714285714285715	0	0	0.263736263736264
0.458333333333333	0	0.505555555555556	0	0.144186046511627	0.14074074074074	0	0	0.0959999999999998	0	0.4	0.133333333333333	0	0.430769230769231
0.808823529411765	0.135746606334842	0.202069716775599	0	0.084815321477427	0.0413943355119823	0	0	0.056470588235294	0	0.764705882352941	0.196078431372549	0	0.16289592760181
0.25462962962963	0	0.295267489711934	0.222222222222223	0.360465116279069	0.0781893004115221	0	0.00416666666666669	0	0	0.277777777777778	0	0	0.512820512820512
0.366666666666667	1	0.17716049382716	0.133333333333333	0.0360465116279059	0.422222222222221	0.0148148148148148	0	0.24	0.333333333333334	0.366666666666667	0.222222222222222	0	0.307692307692307
0.545045045045045	0.14033264033264	0.148898898898899	0.108108108108108	0.0194846008799492	0.266266266266266	0.00720720720720723	0.000506756756756777	0.162162162162162	0.202702702702703	0.540540540540541	0.288288288288288	0	0.241164241164241
0.55	0.730769230769232	0.132510288065844	0.088888888888889	0.0160206718346232	0.328395061728395	0.0098765432098765	0.000416666666666676	0.16	0.222222222222222	0.555555555555555	0.296296296296296	0	0.205128205128206
0.171875	0	0.113425925925926	0.25	0.0450581395348838	0.219907407407407	0.00555555555555555	0	0.225	0.3125	0.187500000000001	0.0416666666666668	0	0.519230769230769
0.501984126984127	0.645604395604396	0.179012345679013	0.0952380952380953	0.0257475083056458	0.251322751322751	0.0105820105820106	0	0.0857142857142856	0.178571428571429	0.500000000000001	0.380952380952381	0	0.27106227106227
0.515625	0.564903846153846	0.171489197530864	0.125	0.0300387596899225	0.219907407407407	0.0138888888888889	0	0.0749999999999999	0.208333333333333	0.500000000000001	0.333333333333333	0	0.275641025641026
0.593137254901962	0.565610859728507	0.148692810457516	0.0784313725490197	0.0141358869129036	0.248366013071895	0.00522875816993467	0	0.0470588235294117	0.196078431372549	0.568627450980392	0.366013071895424	0	0.217194570135746
0.595029239766081	0.506072874493927	0.14554905782976	0.105263157894737	0.0189718482252139	0.222222222222222	0.00779727095516566	0	0.0421052631578947	0.175438596491228	0.578947368421054	0.350877192982455	0	0.226720647773278
0.575581395348837	0.0805008944543828	0.162790697674419	0.0930232558139535	0.016765819361817	0.180017226528854	0	0	0.0334883720930231	0.174418604651163	0.55813953488372	0.372093023255813	0	0.2432915921288
0.592013888888888	0.0721153846153846	0.160686728395062	0.125	0.0225290697674419	0.161265432098765	0.00370370370370367	0	0.04	0.15625	0.583333333333334	0.36111111111111	0	0.25
0.447154471544715	0.0844277673545965	0.186540198735321	0.0975609756097562	0.0263754963131033	0.291779584462511	0	0.000457317073170748	0.035121951219512	0.182926829268293	0.439024390243903	0.260162601626016	0	0.307692307692307
0.468085106382979	0.0736497545008183	0.17789598108747	0.127659574468085	0.0306778822365153	0.254531126871552	0.00378250591016546	0.000398936170212792	0.0408510638297871	0.159574468085106	0.468085106382979	0.25531914893617	0	0.30114566284779
0.477699530516432	0.520043336944746	0.155190401669275	0.0845070422535211	0.0355388142810349	0.376630151278038	0.0125195618153365	0.000528169014084541	0.0676056338028168	0.211267605633803	0.47887323943662	0.244131455399061	0.577464788732395	0.242686890574215
0.392857142857143	0.65934065934066	0.171296296296296	0.0952380952380953	0.128737541528238	0.251322751322751	0.0105820105820106	0	0.114285714285714	0.178571428571429	0.380952380952381	0.253968253968254	0	0.351648351648351
0.523809523809524	0.546016483516484	0.157407407407407	0.0714285714285715	0.0965531561461783	0.251322751322751	0.00793650793650796	0	0.0857142857142856	0.133928571428571	0.517857142857142	0.285714285714286	0	0.263736263736264
0.48015873015873	0.0961538461538461	0.158950617283951	0.0952380952380953	0.128737541528238	0.184303350970017	0	0	0.0457142857142856	0.119047619047619	0.476190476190476	0.253968253968254	0	0.322344322344322
0.594594594594594	0.865384615384616	0.136636636636637	0.0810810810810811	0.0146134506599626	0.266266266266266	0.00900900900900897	0.000253378378378388	0.0486486486486485	0.168918918918919	0.581081081081081	0.306306306306306	0	0.212058212058211
0.595833333333333	0.80048076923077	0.136111111111111	0.1	0.0135174418604639	0.246296296296296	0.00833333333333332	0.00023437500000003	0.045	0.1875	0.5875	0.3	0	0.215384615384616
0.470948012232416	0.608680310515174	0.127845735643901	0.110091743119266	0.0562193300618724	0.232415902140672	0.00611620795107035	0.000172018348623855	0.0550458715596329	0.18348623853211	0.467889908256881	0.232415902140673	0	0.31333803810868
0.478260869565217	0.576923076923077	0.127375201288245	0.121739130434783	0.0532861476238616	0.220289855072463	0.00579710144927538	0.000163043478260901	0.0626086956521737	0.173913043478261	0.469565217391304	0.231884057971014	0	0.310367892976588
0.488888888888889	0.442307692307693	0.179320987654321	0.0666666666666667	0.0240310077519363	0.281481481481481	0.0148148148148148	0.000625000000000044	0.12	0.25	0.466666666666667	0.311111111111111	0	0.266666666666666
0.540983606557378	0.775535939470366	0.147692774741955	0.098360655737705	0.0236370568051828	0.311475409836065	0.0145719489981785	0.00153688524590163	0.0786885245901638	0.204918032786885	0.524590163934426	0.306010928961749	0.224043715846995	0.221941992433796
0.235714285714286	0.0659340659340659	0.109259259259259	0.171428571428572	0.144186046511627	0.16084656084656	0	0	0.102857142857143	0.214285714285714	0.228571428571429	0.0761904761904763	0	0.527472527472527
0.423076923076923	0.11094674556213	0.115918803418804	0.115384615384616	0.097048300536671	0.202991452991452	0	0	0.0692307692307692	0.144230769230769	0.403846153846154	0.17948717948718	0	0.36094674556213
0	0	0.00720164609053501	0	0.640826873385012	0	0	0	0	0	0	0	0	0.769230769230769
0.55	0	0.133950617283951	0.266666666666666	0	0.0469135802469122	0	0.00125000000000003	0	0.0666666666666666	0.533333333333334	0.133333333333333	0	0.307692307692307
0	0	0	0	0.926910299003322	0	0	0.00535714285714289	0	0	0	0	0	0.791208791208791
0	0	0	0	0.926910299003322	0	0	0.0107142857142858	0	0	0	0	0	0.791208791208791
0.441964285714286	0.535714285714286	0.150462962962963	0.107142857142857	0.0450581395348838	0.301587301587301	0.0158730158730158	0.000334821428571466	0.0857142857142856	0.178571428571429	0.428571428571429	0.214285714285714	0.244047619047619	0.307692307692307
0.142241379310345	0.0397877984084881	0.0357598978288633	0.344827586206896	0.397754611066559	0.1213282247765	0.00306513409961688	0.0420258620689656	0.082758620689655	0.172413793103448	0.137931034482759	0.0919540229885059	0	0.604774535809018
0.158653846153847	0.044378698224852	0.0286680911680912	0.384615384615385	0.249552772808586	0.135327635327635	0.00341880341880344	0.0468750000000001	0.0553846153846152	0.192307692307692	0.153846153846154	0.102564102564103	0	0.568047337278106
0.114583333333334	0.0360576923076923	0.0344328703703704	0.125	0.473110465116278	0.175925925925925	0	0.00878906250000004	0.225	0.125	0.125000000000001	0.0833333333333334	0	0.596153846153846
0.065476190476191	0.0824175824175824	0.0324074074074075	0	0.46345514950166	0	0	0	0.0685714285714285	0	0.0714285714285721	0	0	0.659340659340659
0.213888888888889	0.115384615384615	0.0259259259259259	0	0.432558139534883	0.187654320987654	0.0177777777777777	0	0.16	0.0666666666666666	0.233333333333334	0.177777777777778	0	0.492307692307692
0.203703703703704	0.128205128205128	0.02880658436214	0	0.480620155038759	0.156378600823045	0.019753086419753	0	0.213333333333333	0	0.222222222222223	0.148148148148148	0	0.547008547008547
0.196428571428572	0.103021978021978	0.0219907407407407	0.0714285714285715	0.579318936877075	0.15079365079365	0.0158730158730158	0.00133928571428574	0.171428571428571	0	0.214285714285715	0.19047619047619	0	0.538461538461538
0.215686274509804	0.101809954751131	0.0305010893246188	0.0588235294117648	0.466484268125854	0.144880174291939	0.0130718954248365	0	0.176470588235294	0	0.205882352941177	0.196078431372549	0	0.542986425339366
0.277777777777778	0.0874125874125874	0.0353535353535354	0.121212121212121	0.524312896405919	0.170594837261503	0.0134680134680134	0	0.181818181818182	0.0909090909090909	0.272727272727273	0.282828282828283	0	0.503496503496503
0.712962962962963	0	0	0.444444444444444	0	0.31275720164609	0	0	0	0	0.666666666666667	0.148148148148148	0	0.136752136752137
0.329427083333333	0.0901442307692307	0.0192418981481482	0.125	0.501271802325581	0.142939814814814	0.0104166666666666	0	0.1875	0.0624999999999999	0.328125	0.291666666666667	0.427083333333335	0.456730769230769
0.305555555555556	0.101809954751131	0.0381263616557735	0.11764705882353	0.452348381212949	0.16557734204793	0.0130718954248365	0	0.164705882352941	0.0784313725490196	0.313725490196079	0.235294117647059	0.267973856209151	0.476621417797888
0.476666666666667	0	0.0440740740740741	0.320000000000001	0.187441860465116	0.0562962962962956	0.00711111111111109	0.00937500000000004	0.0191999999999999	0.12	0.44	0.373333333333333	0	0.393846153846154
0.378623188405797	0.0376254180602007	0.052133655394525	0.130434782608696	0.250758341759352	0.091787439613526	0.00386473429951689	0	0.0313043478260868	0.163043478260869	0.369565217391304	0.260869565217391	0	0.441471571906354
0.282051282051282	0	0.0747863247863248	0.076923076923077	0.180232558139534	0.108262108262108	0	0	0	0.192307692307692	0.26923076923077	0.128205128205128	0	0.50887573964497
0.458333333333333	0.0721153846153846	0.0364583333333334	0.125	0.337936046511627	0.0879629629629623	0.00555555555555555	0	0.0299999999999999	0.25	0.4375	0.291666666666667	0	0.403846153846154
0.366666666666667	0.0769230769230769	0.0583333333333334	0.133333333333333	0.312403100775193	0.0938271604938265	0.00592592592592594	0	0.0319999999999999	0.2	0.333333333333334	0.222222222222222	0	0.451282051282051
0.401041666666667	0.0360576923076923	0.0486111111111111	0	0.24781976744186	0.0879629629629623	0.00555555555555555	0	0	0.125	0.375	0.25	0	0.403846153846154
0.045833333333335	0.0576923076923076	0.0226851851851852	0	0.540697674418604	0	0	0.290625000000001	0.144	0	0.0500000000000001	0	0	0.707692307692308
0	0	0	0	0.720930232558138	0	0	1	0.32	0	0	0	0	0.82051282051282
0.26867816091954	0.0994694960212202	0.0268199233716475	0.0344827586206897	0.478548516439454	0.13346104725415	0.0153256704980843	0	0.144827586206896	0.0862068965517241	0.258620689655173	0.229885057471264	0.471264367816093	0.49867374005305
0.25462962962963	0.0961538461538461	0.0270061728395062	0.0277777777777778	0.4906330749354	0.146604938271605	0.015432098765432	0	0.15	0.104166666666667	0.25	0.222222222222222	0.37962962962963	0.508547008547008
0.25	0.0983391608391608	0.0272516835016836	0.0227272727272727	0.49563953488372	0.143939393939394	0.0151515151515151	0	0.163636363636363	0.0852272727272727	0.25	0.227272727272727	0.465909090909092	0.513986013986014
0.208333333333334	0.104895104895105	0.0279882154882155	0.0454545454545455	0.516120507399576	0.159932659932659	0.0151515151515151	0	0.190909090909091	0.0909090909090909	0.204545454545455	0.181818181818182	0.310606060606061	0.531468531468531
0.221264367816092	0.0994694960212202	0.0279374201787995	0.0344827586206897	0.522052927024859	0.15772669220945	0.0153256704980843	0	0.186206896551724	0.0862068965517241	0.206896551724138	0.183908045977012	0.471264367816093	0.541114058355437
0.214285714285715	0.104895104895105	0.0277777777777778	0.025974025974026	0.519631531259437	0.164502164502164	0.0173160173160172	0	0.187012987012987	0.0974025974025974	0.207792207792208	0.19047619047619	0.354978354978354	0.535464535464535
0.213362068965518	0.0994694960212202	0.0284961685823755	0.0344827586206897	0.522052927024859	0.163793103448275	0.0153256704980843	0	0.186206896551724	0.0862068965517241	0.206896551724138	0.183908045977012	0.471264367816093	0.538461538461538
0.34108527131783	0.09391771019678	0.0195951765719207	0.0930232558139535	0.494591671173607	0.147286821705426	0.0103359173126615	0	0.167441860465116	0.0465116279069767	0.325581395348837	0.310077519379845	0.31782945736434	0.457960644007155
0.323529411764706	0.101809954751131	0.0381263616557735	0.11764705882353	0.455882352941176	0.16557734204793	0.0130718954248365	0	0.176470588235294	0.088235294117647	0.294117647058824	0.235294117647059	0	0.479638009049773
0.287581699346405	0.090497737556561	0.0254175744371823	0.0784313725490197	0.445280437756497	0.137981118373275	0.0130718954248365	0	0.164705882352941	0.0196078431372549	0.294117647058824	0.261437908496732	0.267973856209151	0.500754147812971
0.273391812865497	0.101214574898785	0.0193307342430149	0	0.499592003263973	0.135802469135802	0.0155945419103313	0.000328947368421043	0.168421052631579	0.0175438596491227	0.263157894736842	0.233918128654971	0.479532163742691	0.496626180836707
0.258215962441315	0.105633802816901	0.019170579029734	0	0.507697346871928	0.138758476786645	0.0156494522691705	0.000264084507042241	0.169014084507042	0.0140845070422535	0.253521126760564	0.225352112676056	0.384976525821597	0.502708559046587
0.255813953488372	0.100626118067978	0.0195951765719207	0	0.519740400216332	0.147286821705426	0.0155038759689922	0.000436046511627945	0.167441860465116	0.0116279069767441	0.255813953488373	0.232558139534884	0.476744186046511	0.51520572450805
0.218253968253969	0.10989010989011	0.0200617283950617	0	0.540697674418604	0.167548500881834	0.0158730158730158	0.000446428571428559	0.171428571428571	0.0238095238095238	0.214285714285715	0.19047619047619	0.325396825396825	0.534798534798534
0.212797619047619	0.103021978021978	0.0196759259259259	0	0.540697674418604	0.163359788359788	0.0158730158730158	0.000334821428571466	0.192857142857143	0.0178571428571429	0.214285714285715	0.19047619047619	0.488095238095238	0.532967032967033
0.222972972972973	0.109147609147609	0.0201451451451451	0	0.540697674418604	0.161661661661661	0.0180180180180179	0.000253378378378388	0.194594594594594	0.0135135135135135	0.216216216216217	0.198198198198198	0.36936936936937	0.532224532224532
0.214714714714715	0.103950103950104	0.0204371037704371	0	0.545568824638591	0.158491825158491	0.016016016016016	0.000337837837837831	0.194594594594594	0.018018018018018	0.216216216216217	0.192192192192192	0.492492492492493	0.537768537768537
0.271604938271605	0.0961538461538461	0.0204046639231825	0	0.427217915590008	0.130315500685871	0.0164609053497941	0	0.155555555555555	0.0185185185185185	0.277777777777778	0.246913580246913	0.506172839506172	0.501424501424501
0.269607843137255	0.101809954751131	0.0209694989106754	0	0.434678522571819	0.144880174291939	0.0163398692810457	0	0.158823529411765	0.0147058823529411	0.264705882352942	0.235294117647059	0.401960784313726	0.502262443438914
